191609191609,-0.61
191610191610,-1.46
191611191611,-1.78
191612191612,-1.42
191701191701,-1.58
191702191702,-0.93
191703191703,-0.58
191704191704,0.05
191705191705,-0.11
191706191706,-0.57
191707191707,-0.79
191708191708,-1.17
191709191709,-0.79
191710191710,-1.51
191711191711,-1.39
191712191712,-0.78
191801191801,-0.14
191802191802,0.29
191803191803,-0.29
191804191804,0.07
191805191805,0.86
191806191806,1.12
191807191807,0.45
191808191808,0.75
191809191809,0.9
191810191810,1.62
191811191811,2.18
191812191812,2.24
191901191901,1.92
191902191902,1.4
191903191903,1.52
191904191904,-0.5
191905191905,0.08
191906191906,-0.17
191907191907,0.02
191908191908,-0.31
191909191909,0.51
191910191910,1.04
191911191911,0.81
191912191912,1.76
192001192001,1.36
192002192002,1.3
192003192003,0.91
192004192004,0.52
192005192005,0.26
192006192006,0.68
192007192007,0.87
192008192008,0.76
192009192009,0.24
192010192010,-0.05
192011192011,0.18
192012192012,-0.13
192101192101,-0.1
192102192102,-1.12
192103192103,-2.07
192104192104,-1.63
192105192105,-0.27
192106192106,-0.51
192107192107,0.05
192108192108,0.54
192109192109,0.56
192110192110,1.07
192111192111,1.36
192112192112,1.02
192201192201,0.91
192202192202,-0.32
192203192203,0.22
192204192204,-0.5
192205192205,0.09
192206192206,-0.25
192207192207,-0.65
192208192208,-0.84
192209192209,-0.85
192210192210,-0.89
192211192211,-0.3
192212192212,-0.42
192301192301,-0.42
192302192302,-0.53
192303192303,0.56
192304192304,0.26
192305192305,0.57
192306192306,0.58
192307192307,0.41
192308192308,0.76
192309192309,0.94
192310192310,1.14
192311192311,1.07
192312192312,1.05
192401192401,1.11
192402192402,0.76
192403192403,0.62
192404192404,0.06
192405192405,-0.08
192406192406,-0.55
192407192407,-0.87
192408192408,-0.69
192409192409,-0.94
192410192410,-1.05
192411192411,-1.16
192412192412,-1.08
192501192501,-0.92
192502192502,-0.92
192503192503,0.08
192504192504,0.07
192505192505,-0.03
192506192506,-0.15
192507192507,0.19
192508192508,0.55
192509192509,0.8
192510192510,1.09
192511192511,1.44
192512192512,1.67
192601192601,1.73
192602192602,1.34
192603192603,1.57
192604192604,1.22
192605192605,0.72
192606192606,0.35
192607192607,0.13
192608192608,-0.09
192609192609,-0.46
192610192610,-0.98
192611192611,-0.86
192612192612,-0.49
192701192701,-0.25
192702192702,-0.26
192703192703,-0.12
192704192704,-0.49
192705192705,-0.24
192706192706,0.06
192707192707,-0.04
192708192708,0.01
192709192709,0.3
192710192710,0.54
192711192711,0.13
192712192712,0.19
192801192801,0.46
192802192802,0.31
192803192803,0.11
192804192804,0.04
192805192805,0.16
192806192806,-0.05
192807192807,0.27
192808192808,0.35
192809192809,0.25
192810192810,0.11
192811192811,0.05
192812192812,0.25
192901192901,0.03
192902192902,-0.11
192903192903,0.09
192904192904,-0.1
192905192905,0.12
192906192906,0.24
192907192907,0.3
192908192908,0.27
192909192909,0.47
192910192910,0.44
192911192911,0.45
192912192912,0.68
193001193001,1.05
193002193002,1.05
193003193003,0.85
193004193004,0.6
193005193005,0.74
193006193006,1.19
193007193007,0.94
193008193008,0.96
193009193009,1.2
193010193010,1.47
193011193011,1.5
193012193012,1.6
193101193101,1.55
193102193102,1.43
193103193103,0.9
193104193104,0.82
193105193105,0.68
193106193106,0.36
193107193107,0.22
193108193108,0.07
193109193109,-0.61
193110193110,-0.91
193111193111,-0.69
193112193112,-0.54
193201193201,-0.43
193202193202,-0.24
193203193203,0.23
193204193204,0.47
193205193205,0.6
193206193206,0.51
193207193207,0.39
193208193208,0.05
193209193209,-0.06
193210193210,0.06
193211193211,0.06
193212193212,-0.19
193301193301,-0.31
193302193302,-0.52
193303193303,-0.46
193304193304,-0.42
193305193305,-0.48
193306193306,-0.76
193307193307,-0.93
193308193308,-1.01
193309193309,-1.0
193310193310,-1.28
193311193311,-1.34
193312193312,-1.19
193401193401,-0.68
193402193402,-0.4
193403193403,-0.49
193404193404,-0.47
193405193405,0.02
193406193406,0.08
193407193407,0.11
193408193408,-0.02
193409193409,-0.36
193410193410,-0.11
193411193411,-0.09
193412193412,0.01
193501193501,-0.07
193502193502,-0.04
193503193503,0.05
193504193504,-0.47
193505193505,-0.29
193506193506,-0.12
193507193507,0.01
193508193508,0.16
193509193509,0.33
193510193510,0.29
193511193511,0.08
193512193512,-0.01
193601193601,0.02
193602193602,-0.01
193603193603,-0.08
193604193604,0.04
193605193605,0.13
193606193606,0.06
193607193607,-0.17
193608193608,-0.12
193609193609,0.02
193610193610,-0.09
193611193611,-0.3
193612193612,-0.33
193701193701,-0.45
193702193702,-0.08
193703193703,-0.0
193704193704,-0.33
193705193705,-0.17
193706193706,-0.09
193707193707,-0.18
193708193708,0.11
193709193709,0.26
193710193710,0.23
193711193711,0.04
193712193712,-0.16
193801193801,-0.6
193802193802,-0.93
193803193803,-0.71
193804193804,-0.93
193805193805,-0.66
193806193806,-1.2
193807193807,-1.51
193808193808,-1.39
193809193809,-0.83
193810193810,-0.78
193811193811,-0.77
193812193812,-0.84
193901193901,-1.04
193902193902,-1.02
193903193903,0.03
193904193904,0.11
193905193905,0.51
193906193906,0.25
193907193907,0.39
193908193908,0.5
193909193909,0.14
193910193910,0.12
193911193911,-0.36
193912193912,-0.04
194001194001,0.99
194002194002,1.06
194003194003,1.31
194004194004,0.48
194005194005,0.62
194006194006,0.58
194007194007,0.54
194008194008,0.99
194009194009,0.85
194010194010,0.53
194011194011,1.46
194012194012,2.25
194101194101,2.06
194102194102,2.21
194103194103,1.65
194104194104,1.04
194105194105,0.96
194106194106,0.53
194107194107,0.41
194108194108,0.46
194109194109,0.42
194110194110,0.52
194111194111,0.81
194112194112,1.02
194201194201,0.73
194202194202,0.39
194203194203,0.51
194204194204,0.51
194205194205,0.04
194206194206,-0.4
194207194207,-1.09
194208194208,-1.34
194209194209,-1.68
194210194210,-1.78
194211194211,-1.82
194212194212,-1.8
194301194301,-1.98
194302194302,-1.99
194303194303,-1.2
194304194304,-0.77
194305194305,-0.25
194306194306,0.09
194307194307,0.15
194308194308,0.2
194309194309,-0.31
194310194310,-0.63
194311194311,-0.57
194312194312,-0.35
194401194401,-0.26
194402194402,-0.06
194403194403,0.34
194404194404,0.42
194405194405,0.1
194406194406,-0.23
194407194407,-0.07
194408194408,-0.29
194409194409,-0.64
194410194410,-1.22
194411194411,-0.85
194412194412,-0.86
194501194501,-0.98
194502194502,-1.16
194503194503,-1.15
194504194504,-1.16
194505194505,-0.39
194506194506,-1.34
194507194507,-0.93
194508194508,-0.85
194509194509,-0.67
194510194510,-1.99
194511194511,-0.3
194512194512,-0.21
194601194601,-0.16
194602194602,-1.42
194603194603,-0.91
194604194604,-0.37
194605194605,0.09
194606194606,-0.58
194607194607,-0.89
194608194608,-1.36
194609194609,-1.17
194610194610,-0.32
194611194611,-0.15
194612194612,1.09
194701194701,0.24
194702194702,0.28
194703194703,0.35
194704194704,0.23
194705194705,0.7
194706194706,0.16
194707194707,-0.12
194708194708,-0.19
194709194709,0.1
194710194710,-1.07
194711194711,-1.32
194712194712,0.45
194801194801,1.06
194802194802,1.12
194803194803,-0.16
194804194804,0.75
194805194805,0.87
194806194806,-0.13
194807194807,-0.6
194808194808,-0.63
194809194809,-0.58
194810194810,-0.83
194811194811,-0.97
194812194812,-0.1
194901194901,0.06
194902194902,-0.25
194903194903,0.15
194904194904,0.24
194905194905,-0.35
194906194906,-0.64
194907194907,-0.53
194908194908,-0.16
194909194909,-0.1
194910194910,-0.46
194911194911,-1.0
194912194912,-1.49
195001195001,-1.52
195002195002,-1.22
195003195003,-0.95
195004195004,-1.08
195005195005,-1.18
195006195006,-0.7
195007195007,-0.27
195008195008,-0.3
195009195009,-0.18
195010195010,-0.22
195011195011,-0.47
195012195012,-0.5
195101195101,-0.64
195102195102,-0.32
195103195103,0.45
195104195104,0.59
195105195105,0.68
195106195106,0.59
195107195107,0.74
195108195108,0.68
195109195109,0.96
195110195110,0.9
195111195111,1.01
195112195112,0.76
195201195201,0.59
195202195202,0.37
195203195203,0.35
195204195204,0.55
195205195205,0.45
195206195206,0.01
195207195207,-0.15
195208195208,0.11
195209195209,0.22
195210195210,0.11
195211195211,-0.23
195212195212,0.14
195301195301,0.71
195302195302,0.7
195303195303,0.83
195304195304,0.77
195305195305,0.87
195306195306,0.9
195307195307,0.59
195308195308,0.52
195309195309,0.84
195310195310,0.68
195311195311,0.71
195312195312,0.96
195401195401,1.08
195402195402,0.89
195403195403,0.25
195404195404,-0.6
195405195405,-0.05
195406195406,-0.18
195407195407,-0.4
195408195408,-0.73
195409195409,-0.88
195410195410,-0.72
195411195411,-0.35
195412195412,-0.51
195501195501,-0.34
195502195502,-0.28
195503195503,-0.35
195504195504,-0.39
195505195505,-0.35
195506195506,-0.25
195507195507,-0.37
195508195508,-0.6
195509195509,-0.73
195510195510,-1.55
195511195511,-1.78
195512195512,-1.34
195601195601,-0.57
195602195602,-0.3
195603195603,-0.11
195604195604,-0.2
195605195605,0.1
195606195606,-0.08
195607195607,-0.3
195608195608,-0.44
195609195609,-0.2
195610195610,-0.23
195611195611,-0.51
195612195612,-0.33
195701195701,0.08
195702195702,0.34
195703195703,0.75
195704195704,1.04
195705195705,1.04
195706195706,1.11
195707195707,1.28
195708195708,1.17
195709195709,1.17
195710195710,1.19
195711195711,1.42
195712195712,1.8
195801195801,2.27
195802195802,1.86
195803195803,1.45
195804195804,0.92
195805195805,0.92
195806195806,0.76
195807195807,0.44
195808195808,0.37
195809195809,0.07
195810195810,0.18
195811195811,0.57
195812195812,0.47
195901195901,1.03
195902195902,0.87
195903195903,0.68
195904195904,0.52
195905195905,0.22
195906195906,0.13
195907195907,-0.38
195908195908,-0.27
195909195909,-0.38
195910195910,-0.07
195911195911,-0.23
195912195912,0.04
196001196001,0.18
196002196002,-0.08
196003196003,0.05
196004196004,0.1
196005196005,0.16
196006196006,0.01
196007196007,0.03
196008196008,0.35
196009196009,0.19
196010196010,0.04
196011196011,0.04
196012196012,0.01
196101196101,0.06
196102196102,0.12
196103196103,0.05
196104196104,-0.03
196105196105,0.32
196106196106,0.5
196107196107,0.2
196108196108,-0.09
196109196109,-0.34
196110196110,-0.45
196111196111,-0.07
196112196112,-0.15
196201196201,-0.13
196202196202,-0.09
196203196203,0.0
196204196204,-0.19
196205196205,-0.39
196206196206,-0.14
196207196207,-0.07
196208196208,-0.09
196209196209,-0.32
196210196210,-0.29
196211196211,-0.52
196212196212,-0.48
196301196301,-0.4
196302196302,-0.16
196303196303,0.34
196304196304,0.39
196305196305,0.02
196306196306,0.32
196307196307,0.9
196308196308,0.92
196309196309,1.04
196310196310,1.05
196311196311,1.1
196312196312,1.42
196401196401,1.16
196402196402,0.76
196403196403,0.14
196404196404,-0.51
196405196405,-0.56
196406196406,-0.63
196407196407,-0.4
196408196408,-0.58
196409196409,-0.72
196410196410,-0.69
196411196411,-0.73
196412196412,-0.59
196501196501,-0.18
196502196502,0.03
196503196503,0.34
196504196504,0.08
196505196505,0.68
196506196506,1.06
196507196507,1.25
196508196508,1.65
196509196509,1.86
196510196510,2.05
196511196511,1.98
196512196512,1.93
196601196601,1.69
196602196602,1.27
196603196603,1.63
196604196604,0.96
196605196605,0.15
196606196606,0.39
196607196607,0.44
196608196608,0.09
196609196609,-0.0
196610196610,-0.03
196611196611,-0.07
196612196612,-0.17
196701196701,-0.19
196702196702,-0.12
196703196703,-0.26
196704196704,-0.73
196705196705,-0.1
196706196706,0.35
196707196707,0.32
196708196708,0.26
196709196709,-0.22
196710196710,-0.05
196711196711,0.11
196712196712,0.03
196801196801,-0.14
196802196802,-0.45
196803196803,-0.31
196804196804,-0.07
196805196805,-0.1
196806196806,0.71
196807196807,0.75
196808196808,0.56
196809196809,0.38
196810196810,0.34
196811196811,0.87
196812196812,0.99
196901196901,1.24
196902196902,1.39
196903196903,0.73
196904196904,0.41
196905196905,0.47
196906196906,0.16
196907196907,0.07
196908196908,0.44
196909196909,0.7
196910196910,0.88
196911196911,0.63
196912196912,0.57
197001197001,0.42
197002197002,0.44
197003197003,0.04
197004197004,0.28
197005197005,0.08
197006197006,-0.22
197007197007,-0.59
197008197008,-0.76
197009197009,-0.56
197010197010,-0.6
197011197011,-0.65
197012197012,-0.78
197101197101,-1.25
197102197102,-0.99
197103197103,-0.76
197104197104,-0.68
197105197105,-0.35
197106197106,-0.41
197107197107,-0.47
197108197108,-0.43
197109197109,-0.38
197110197110,-0.57
197111197111,-0.48
197112197112,-0.51
197201197201,-0.44
197202197202,-0.03
197203197203,0.44
197204197204,0.72
197205197205,1.01
197206197206,0.94
197207197207,1.24
197208197208,1.41
197209197209,1.56
197210197210,1.82
197211197211,2.18
197212197212,2.3
197301197301,2.04
197302197302,1.53
197303197303,0.56
197304197304,-0.39
197305197305,-0.79
197306197306,-0.95
197307197307,-1.27
197308197308,-1.3
197309197309,-1.38
197310197310,-1.69
197311197311,-2.06
197312197312,-1.85
197401197401,-1.54
197402197402,-1.08
197403197403,-0.88
197404197404,-0.83
197405197405,-0.82
197406197406,-0.68
197407197407,-0.42
197408197408,-0.06
197409197409,-0.14
197410197410,-0.39
197411197411,-0.56
197412197412,-0.38
197501197501,0.19
197502197502,-0.08
197503197503,-0.54
197504197504,-0.36
197505197505,-0.53
197506197506,-0.94
197507197507,-0.85
197508197508,-0.9
197509197509,-0.99
197510197510,-1.13
197511197511,-0.86
197512197512,-1.13
197601197601,-1.29
197602197602,-0.57
197603197603,-0.05
197604197604,-0.28
197605197605,-0.02
197606197606,0.23
197607197607,0.41
197608197608,0.63
197609197609,0.82
197610197610,1.19
197611197611,1.12
197612197612,0.94
197701197701,1.19
197702197702,0.77
197703197703,0.72
197704197704,0.04
197705197705,0.19
197706197706,0.39
197707197707,0.51
197708197708,0.38
197709197709,0.81
197710197710,1.07
197711197711,0.92
197712197712,1.18
197801197801,0.97
197802197802,0.63
197803197803,0.2
197804197804,-0.34
197805197805,-0.26
197806197806,-0.32
197807197807,-0.16
197808197808,-0.35
197809197809,-0.23
197810197810,0.05
197811197811,0.06
197812197812,0.33
197901197901,0.11
197902197902,0.05
197903197903,0.29
197904197904,0.29
197905197905,0.04
197906197906,-0.06
197907197907,-0.18
197908197908,0.19
197909197909,0.55
197910197910,0.37
197911197911,0.48
197912197912,0.69
198001198001,0.72
198002198002,0.45
198003198003,0.23
198004198004,0.15
198005198005,0.27
198006198006,0.51
198007198007,0.2
198008198008,-0.12
198009198009,-0.03
198010198010,0.05
198011198011,0.16
198012198012,0.37
198101198101,-0.02
198102198102,-0.29
198103198103,-0.42
198104198104,-0.24
198105198105,-0.33
198106198106,-0.21
198107198107,-0.39
198108198108,-0.18
198109198109,0.05
198110198110,-0.2
198111198111,-0.28
198112198112,-0.03
198201198201,0.37
198202198202,0.11
198203198203,0.54
198204198204,0.62
198205198205,0.82
198206198206,0.89
198207198207,0.72
198208198208,1.06
198209198209,1.78
198210198210,2.28
198211198211,2.2
198212198212,2.45
198301198301,2.6
198302198302,2.14
198303198303,1.66
198304198304,1.18
198305198305,1.11
198306198306,0.57
198307198307,-0.06
198308198308,-0.21
198309198309,-0.4
198310198310,-1.03
198311198311,-1.16
198312198312,-0.96
198401198401,-0.57
198402198402,-0.01
198403198403,-0.45
198404198404,-0.57
198405198405,-0.46
198406198406,-0.58
198407198407,-0.15
198408198408,0.09
198409198409,-0.16
198410198410,-0.39
198411198411,-0.95
198412198412,-1.06
198501198501,-0.89
198502198502,-0.45
198503198503,-0.44
198504198504,-0.88
198505198505,-0.65
198506198506,-0.51
198507198507,-0.36
198508198508,-0.14
198509198509,-0.37
198510198510,-0.11
198511198511,-0.04
198512198512,-0.12
198601198601,-0.33
198602198602,-0.52
198603198603,-0.09
198604198604,0.04
198605198605,-0.25
198606198606,-0.03
198607198607,0.14
198608198608,0.64
198609198609,0.87
198610198610,1.11
198611198611,1.32
198612198612,1.5
198701198701,1.5
198702198702,1.53
198703198703,1.29
198704198704,0.87
198705198705,0.69
198706198706,1.05
198707198707,1.33
198708198708,1.5
198709198709,1.6
198710198710,1.14
198711198711,0.92
198712198712,0.93
198801198801,0.87
198802198802,0.13
198803198803,-0.06
198804198804,-0.6
198805198805,-1.39
198806198806,-1.85
198807198807,-1.7
198808198808,-1.11
198809198809,-0.91
198810198810,-1.84
198811198811,-1.91
198812198812,-1.8
198901198901,-1.86
198902198902,-1.32
198903198903,-1.03
198904198904,-0.89
198905198905,-0.57
198906198906,-0.27
198907198907,-0.39
198908198908,-0.35
198909198909,-0.13
198910198910,-0.23
198911198911,-0.26
198912198912,0.09
199001199001,0.3
199002199002,0.33
199003199003,0.23
199004199004,0.24
199005199005,0.28
199006199006,0.12
199007199007,0.28
199008199008,0.4
199009199009,0.42
199010199010,0.35
199011199011,0.26
199012199012,0.54
199101199101,0.69
199102199102,0.57
199103199103,0.28
199104199104,0.41
199105199105,0.43
199106199106,0.68
199107199107,0.87
199108199108,0.83
199109199109,0.62
199110199110,1.2
199111199111,1.57
199112199112,2.13
199201199201,2.33
199202199202,2.27
199203199203,1.97
199204199204,1.75
199205199205,1.38
199206199206,0.86
199207199207,0.46
199208199208,0.34
199209199209,0.2
199210199210,-0.02
199211199211,0.1
199212199212,0.24
199301199301,0.52
199302199302,0.82
199303199303,0.78
199304199304,0.99
199305199305,1.08
199306199306,0.58
199307199307,0.49
199308199308,0.43
199309199309,0.61
199310199310,0.33
199311199311,0.16
199312199312,0.38
199401199401,0.33
199402199402,0.31
199403199403,0.41
199404199404,0.62
199405199405,0.62
199406199406,0.68
199407199407,0.6
199408199408,0.88
199409199409,0.86
199410199410,0.99
199411199411,1.35
199412199412,1.55
199501199501,1.26
199502199502,0.88
199503199503,0.66
199504199504,0.47
199505199505,0.0
199506199506,-0.12
199507199507,-0.18
199508199508,-0.54
199509199509,-0.73
199510199510,-0.77
199511199511,-1.07
199512199512,-0.87
199601199601,-0.77
199602199602,-0.88
199603199603,-0.6
199604199604,-0.33
199605199605,-0.19
199606199606,-0.31
199607199607,-0.3
199608199608,-0.06
199609199609,-0.32
199610199610,-0.24
199611199611,-0.18
199612199612,-0.41
199701199701,-0.25
199702199702,-0.06
199703199703,0.04
199704199704,0.54
199705199705,0.96
199706199706,1.29
199707199707,1.64
199708199708,1.92
199709199709,2.13
199710199710,2.3
199711199711,2.31
199712199712,2.1
199801199801,2.3
199802199802,1.84
199803199803,1.18
199804199804,0.65
199805199805,0.44
199806199806,-0.65
199807199807,-1.18
199808199808,-1.43
199809199809,-1.28
199810199810,-1.49
199811199811,-1.47
199812199812,-1.64
199901199901,-1.58
199902199902,-1.2
199903199903,-0.92
199904199904,-1.04
199905199905,-0.97
199906199906,-0.96
199907199907,-0.97
199908199908,-0.96
199909199909,-0.85
199910199910,-0.96
199911199911,-1.37
199912199912,-1.64
200001200001,-1.69
200002200002,-1.54
200003200003,-0.9
200004200004,-0.77
200005200005,-0.65
200006200006,-0.45
200007200007,-0.39
200008200008,-0.29
200009200009,-0.43
200010200010,-0.61
200011200011,-0.66
200012200012,-0.74
200101200101,-0.6
200102200102,-0.52
200103200103,-0.5
200104200104,-0.55
200105200105,-0.32
200106200106,-0.15
200107200107,0.06
200108200108,0.05
200109200109,-0.11
200110200110,-0.07
200111200111,-0.3
200112200112,-0.36
200201200201,-0.12
200202200202,0.03
200203200203,-0.03
200204200204,-0.02
200205200205,0.31
200206200206,0.74
200207200207,0.82
200208200208,1.0
200209200209,1.23
200210200210,1.33
200211200211,1.52
200212200212,1.34
200301200301,0.55
200302200302,0.58
200303200303,0.32
200304200304,-0.22
200305200305,-0.68
200306200306,-0.28
200307200307,0.16
200308200308,0.13
200309200309,0.15
200310200310,0.26
200311200311,0.24
200312200312,0.41
200401200401,0.18
200402200402,0.11
200403200403,0.12
200404200404,0.08
200405200405,0.29
200406200406,0.39
200407200407,0.65
200408200408,0.87
200409200409,0.83
200410200410,0.75
200411200411,0.63
200412200412,0.72
200501200501,0.61
200502200502,0.3
200503200503,0.36
200504200504,0.25
200505200505,0.28
200506200506,0.04
200507200507,-0.26
200508200508,-0.09
200509200509,-0.01
200510200510,0.01
200511200511,-0.52
200512200512,-0.93
200601200601,-1.0
200602200602,-0.79
200603200603,-0.82
200604200604,-0.32
200605200605,-0.1
200606200606,-0.01
200607200607,0.02
200608200608,0.29
200609200609,0.54
200610200610,0.68
200611200611,0.93
200612200612,1.09
200701200701,0.62
200702200702,0.02
200703200703,-0.17
200704200704,-0.34
200705200705,-0.47
200706200706,-0.41
200707200707,-0.59
200708200708,-0.63
200709200709,-1.04
200710200710,-1.27
200711200711,-1.32
200712200712,-1.42
200801200801,-1.61
200802200802,-1.62
200803200803,-1.17
200804200804,-0.96
200805200805,-0.74
200806200806,-0.58
200807200807,-0.21
200808200808,-0.13
200809200809,-0.32
200810200810,-0.39
200811200811,-0.46
200812200812,-0.91
200901200901,-0.96
200902200902,-0.76
200903200903,-0.78
200904200904,-0.43
200905200905,-0.05
200906200906,0.13
200907200907,0.26
200908200908,0.31
200909200909,0.52
200910200910,0.77
200911200911,1.43
200912200912,1.7
201001201001,1.45
201002201002,1.11
201003201003,0.72
201004201004,0.08
201005201005,-0.59
201006201006,-1.01
201007201007,-1.24
201008201008,-1.42
201009201009,-1.61
201010201010,-1.73
201011201011,-1.63
201012201012,-1.59
201101201101,-1.51
201102201102,-1.1
201103201103,-0.94
201104201104,-0.75
201105201105,-0.44
201106201106,-0.3
201107201107,-0.32
201108201108,-0.55
201109201109,-0.66
201110201110,-0.96
201111201111,-1.13
201112201112,-0.99
201201201201,-0.81
201202201202,-0.64
201203201203,-0.52
201204201204,-0.55
201205201205,-0.37
201206201206,0.08
201207201207,0.33
201208201208,0.5
201209201209,0.37
201210201210,0.24
201211201211,0.06
201212201212,-0.45
201301201301,-0.67
201302201302,-0.69
201303201303,-0.39
201304201304,-0.36
201305201305,-0.47
201306201306,-0.39
201307201307,-0.34
201308201308,-0.37
201309201309,-0.21
201310201310,-0.23
201311201311,-0.2
201312201312,-0.22
201401201401,-0.57
201402201402,-0.68
201403201403,-0.34
201404201404,0.02
201405201405,0.13
201406201406,-0.03
201407201407,-0.21
201408201408,-0.18
201409201409,0.11
201410201410,0.25
201411201411,0.61
201412201412,0.59
201501201501,0.43
201502201502,0.34
201503201503,0.42
201504201504,0.62
201505201505,0.77
201506201506,1.01
201507201507,1.2
201508201508,1.63
201509201509,1.84
201510201510,2.03
201511201511,2.39
201512201512,2.33
201601201601,2.16
201602201602,2.0
201603201603,1.27
201604201604,0.55
201605201605,-0.09
201606201606,-0.47
201607201607,-0.88
201608201608,-0.96
201609201609,-0.91
201610201610,-1.1
201611201611,-1.09
201612201612,-0.83
201701201701,-0.82
201702201702,-0.39
201703201703,-0.3
201704201704,-0.06
201705201705,0.12
201706201706,0.11
201707201707,-0.03
201708201708,-0.49
201709201709,-0.7
201710201710,-0.8
201711201711,-1.23
201712201712,-1.15
201801201801,-1.14
201802201802,-0.86
201803201803,-0.96
201804201804,-0.69
201805201805,-0.28
201806201806,0.06
201807201807,0.08
201808201808,0.0
201809201809,0.37
201810201810,0.74
201811201811,0.73
201812201812,0.69
201901201901,0.49
201902201902,0.58
201903201903,0.73
201904201904,0.47
201905201905,0.36
201906201906,0.2
201907201907,0.11
201908201908,-0.16
201909201909,-0.15
201910201910,0.28
201911201911,0.24
201912201912,0.17
202001202001,0.2
202002202002,-0.03
202003202003,0.06
202004202004,-0.1
202005202005,-0.75
202006202006,-0.74
202007202007,-0.66
202008202008,-0.9
202009202009,-1.06
202010202010,-1.5
202011202011,-1.63
202012202012,-1.3
202101202101,-1.06
202102202102,-1.09
202103202103,-0.93
202104202104,-0.87
202105202105,-0.56
202106202106,-0.41
202107202107,-0.6
202108202108,-0.75
202109202109,-0.74
202110202110,-1.12
202111202111,-1.17
202112202112,-1.24
202201202201,-1.19
202202202202,-1.09
202203202203,-1.28
202204202204,-1.4
202205202205,-1.27
202206202206,-0.93
202207202207,-0.71
202208202208,-1.02
202209202209,-1.16
202210202210,-1.06
202211202211,-0.98
