set,sim,model,zone,variable,metric,value,n_matched,source
008_1.8_comparison,2013B,csiem1.8.0,SthPassage,WQ_DIAG_PHY_GPP,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,SthPassage,WQ_DIAG_PHY_GPP,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OXY_OXY,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OXY_OXY,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OXY_OXY,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OXY_OXY,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OXY_OXY,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OXY_OXY,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OXY_OXY,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,SAL,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,SAL,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,SAL,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,SAL,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,SAL,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,SAL,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,SAL,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,TEMP,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,TEMP,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,TEMP,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,TEMP,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,TEMP,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,TEMP,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,TEMP,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TURBIDITY,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TURBIDITY,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TURBIDITY,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TURBIDITY,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TURBIDITY,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TURBIDITY,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TURBIDITY,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_TCHLA,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_TCHLA,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_TCHLA,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_TCHLA,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_TCHLA,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_TCHLA,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_TCHLA,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TSS,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TSS,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TSS,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TSS,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TSS,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TSS,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TSS,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TN,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TN,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TN,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TN,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TN,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TN,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TN,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NIT_AMM,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NIT_AMM,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NIT_AMM,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NIT_AMM,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NIT_AMM,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NIT_AMM,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NIT_AMM,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NIT_NIT,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NIT_NIT,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NIT_NIT,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NIT_NIT,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NIT_NIT,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NIT_NIT,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NIT_NIT,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TP,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TP,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TP,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TP,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TP,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TP,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_TP,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_PHS_FRP,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_PHS_FRP,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_PHS_FRP,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_PHS_FRP,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_PHS_FRP,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_PHS_FRP,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_PHS_FRP,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OGM_PON,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OGM_PON,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OGM_PON,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OGM_PON,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OGM_PON,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OGM_PON,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OGM_PON,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OGM_POC,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OGM_POC,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OGM_POC,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OGM_POC,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OGM_POC,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OGM_POC,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_OGM_POC,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_PAR,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_PAR,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_PAR,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_PAR,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_PAR,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_PAR,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_PAR,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,H,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,H,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,H,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,H,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,H,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,H,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,H,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_EXTC,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_EXTC,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_EXTC,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_EXTC,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_EXTC,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_EXTC,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_TOT_EXTC,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_MPB_BEN,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_MPB_BEN,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_MPB_BEN,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_MPB_BEN,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_MPB_BEN,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_MPB_BEN,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_MPB_BEN,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NCS_SS1,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NCS_SS1,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NCS_SS1,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NCS_SS1,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NCS_SS1,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NCS_SS1,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NCS_SS1,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NCS_SS2,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NCS_SS2,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NCS_SS2,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NCS_SS2,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NCS_SS2,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NCS_SS2,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_NCS_SS2,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_MPB_RES,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_MPB_RES,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_MPB_RES,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_MPB_RES,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_MPB_RES,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_MPB_RES,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_MPB_RES,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_PON_RES,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_PON_RES,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_PON_RES,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_PON_RES,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_PON_RES,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_PON_RES,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_PON_RES,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_PON_SWI,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_PON_SWI,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_PON_SWI,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_PON_SWI,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_PON_SWI,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_PON_SWI,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_PON_SWI,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_OM_SED_FRAC,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_OM_SED_FRAC,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_OM_SED_FRAC,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_OM_SED_FRAC,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_OM_SED_FRAC,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_OM_SED_FRAC,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_OGM_OM_SED_FRAC,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_NCS_RESUS,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_NCS_RESUS,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_NCS_RESUS,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_NCS_RESUS,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_NCS_RESUS,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_NCS_RESUS,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_NCS_RESUS,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_NCS_D_TAUB,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_NCS_D_TAUB,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_NCS_D_TAUB,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_NCS_D_TAUB,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_NCS_D_TAUB,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_NCS_D_TAUB,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_NCS_D_TAUB,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_GPP,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_GPP,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_GPP,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_GPP,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_GPP,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_GPP,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Stragglers,WQ_DIAG_PHY_GPP,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_OXY_OXY,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_OXY_OXY,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_OXY_OXY,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_OXY_OXY,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_OXY_OXY,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_OXY_OXY,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_OXY_OXY,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,SAL,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,SAL,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,SAL,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,SAL,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,SAL,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,SAL,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,SAL,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,TEMP,BIAS,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,TEMP,MAE,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,TEMP,MEF,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,TEMP,NMAE,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,TEMP,NRMS,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,TEMP,R,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,TEMP,RMS,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TURBIDITY,BIAS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TURBIDITY,MAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TURBIDITY,MEF,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TURBIDITY,NMAE,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TURBIDITY,NRMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TURBIDITY,R,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TURBIDITY,RMS,,0,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_PHY_TCHLA,BIAS,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_PHY_TCHLA,MAE,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_PHY_TCHLA,MEF,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_PHY_TCHLA,NMAE,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_PHY_TCHLA,NRMS,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_PHY_TCHLA,R,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_PHY_TCHLA,RMS,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TSS,BIAS,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TSS,MAE,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TSS,MEF,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TSS,NMAE,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TSS,NRMS,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TSS,R,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TSS,RMS,,1,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TN,BIAS,,2,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TN,MAE,,2,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TN,MEF,,2,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TN,NMAE,,2,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TN,NRMS,,2,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TN,R,,2,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_DIAG_TOT_TN,RMS,,2,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_NIT_AMM,BIAS,,2,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_NIT_AMM,MAE,,2,errormatrix.mat
008_1.8_comparison,2013B,csiem1.8.0,Success,WQ_NIT_AMM,MEF,,2,errormatrix.mat
