year,date,time,station,lat,lon,subregion,doy,obs_maxdep,obs_surfT,obs_surfS,obs_botT,obs_botS,bc_surfT,bc_surfS,bc_botT,bc_botS,bc_src,model_surfT,model_surfS,model_botT,model_botS,model_src,bc_surfT_bias,bc_surfS_bias,bc_botT_bias,bc_botS_bias,model_surfT_bias,model_surfS_bias,model_botT_bias,model_botS_bias
1991,1991-08-13,1140,Y14,-31.877273,115.679162,N,225,20.399999618530273,17.7760009765625,35.283599853515625,17.698572158813477,35.292301177978516,17.906999999999996,35.397,17.881,35.399,roms,18.118528366088867,35.314056396484375,17.844392639413854,35.316229628202564,fv,0.13099902343749648,0.11340014648437347,0.18242784118652366,0.10669882202148528,0.3425273895263672,0.03045654296875,0.14582048060037778,0.023928450224047992
1991,1991-08-13,1200,Y15,-31.876778,115.646662,N,225,26.600000381469727,17.360000610351562,35.100738525390625,17.134998321533203,35.13953399658203,18.1485,35.394999999999996,18.172,35.394,roms,18.12036895751953,35.330055236816406,17.217754364013672,35.32577896118164,fv,0.788499389648436,0.294261474609371,1.0370016784667975,0.2544660034179671,0.7603683471679688,0.22931671142578125,0.08275604248046875,0.18624496459960938
1991,1991-08-13,1210,MN18,-32.410947,115.699996,S,225,11.0,16.200000762939453,34.619998931884766,15.899999618530273,34.619998931884766,16.880499999999998,35.3965,16.826,35.4,roms,17.05496597290039,34.97068405151367,16.98771142481805,34.96820831298828,fv,0.6804992370605447,0.7765010681152376,0.9260003814697271,0.780001068115233,0.8549652099609375,0.35068511962890625,1.0877118062877749,0.3482093811035156
1991,1991-08-13,1215,Y16,-31.876274,115.614162,N,225,28.600000381469727,17.780000686645508,35.181278228759766,17.735713958740234,35.202903747558594,18.337,35.394,18.296,35.396,roms,18.183500289916992,35.33518981933594,17.196495056152344,35.332496643066406,fv,0.5569993133544919,0.21272177124023273,0.560286041259765,0.19309625244140705,0.4034996032714844,0.15391159057617188,-0.5392189025878906,0.1295928955078125
1991,1991-08-13,1230,MN15,-32.433449,115.744994,S,225,13.0,15.869999885559082,34.66999816894531,15.550000190734863,34.66999816894531,16.377499999999998,35.3625,16.383,35.366,roms,16.418182373046875,35.01520919799805,16.296172553956605,35.02323200116932,fv,0.5075001144409157,0.6925018310546847,0.8329998092651358,0.6960018310546872,0.548182487487793,0.3452110290527344,0.7461723632217421,0.3532338322240065
1991,1991-08-13,1233,Y17,-31.87594,115.584662,N,225,32.0,19.329999923706055,35.39984130859375,18.0679988861084,35.27345657348633,18.485,35.394499999999994,18.414,35.396,roms,18.1916446685791,35.34975814819336,16.892745971679688,35.33607864379883,fv,-0.8449999237060553,-0.0053413085937563665,0.34600111389160304,0.12254342651367267,-1.1383552551269531,-0.050083160400390625,-1.175252914428711,0.0626220703125
1991,1991-08-13,1240,MN13,-32.45011,115.705827,S,225,15.0,16.433334350585938,34.31999969482422,16.75,35.060001373291016,16.939999999999998,35.400999999999996,16.86,35.405,roms,17.103788375854492,34.954166412353516,17.012929916381836,34.95643615722656,fv,0.5066656494140602,1.0810003051757775,0.10999999999999943,0.3449986267089855,0.6704540252685547,0.6341667175292969,0.26292991638183594,-0.10356521606445312
1991,1991-08-13,1250,MN11,-32.466777,115.665827,S,225,13.0,16.700000762939453,31.032501220703125,16.6200008392334,35.040000915527344,17.765,35.408500000000004,17.726,35.414,roms,17.004796981811523,34.96574783325195,16.927995575044985,34.96290813589616,fv,1.0649992370605474,4.375998779296879,1.1059991607666007,0.37399908447265773,0.3047962188720703,3.933246612548828,0.30799473581158665,-0.07709277963118666
1991,1991-08-13,1255,Y18,-31.899276,115.603328,N,225,32.0,19.329999923706055,35.39984130859375,18.0679988861084,35.27345657348633,18.447499999999998,35.396,18.338,35.396,roms,18.142684936523438,35.35404586791992,16.795066833496094,35.32316589355469,fv,-0.8824999237060567,-0.003841308593749204,0.27000111389160253,0.12254342651367267,-1.1873149871826172,-0.045795440673828125,-1.2729320526123047,0.049709320068359375
1991,1991-08-13,1300,MN9,-32.483443,115.699997,S,225,13.0,16.883333206176758,30.68666648864746,16.75,35.720001220703125,16.741500000000002,35.4,16.71,35.405,roms,17.02271270751953,34.957637786865234,16.95625114440918,34.95621109008789,fv,-0.14183320617675577,4.713333511352538,-0.03999999999999915,-0.31500122070312386,0.13937950134277344,4.270971298217773,0.2062511444091797,-0.7637901306152344
1991,1991-08-13,1312,Y19,-31.920444,115.620322,N,225,28.700000762939453,17.366666793823242,35.00821304321289,17.08500099182129,35.2433967590332,18.275,35.3965,18.196,35.397999999999996,roms,17.956308364868164,35.366947174072266,17.23088836669922,35.40363311767578,fv,0.9083332061767564,0.38828695678711256,1.1109990081787124,0.154603240966793,0.5896415710449219,0.358734130859375,0.1458873748779297,0.16023635864257812
1991,1991-08-13,1320,MN8,-32.491777,115.716662,S,225,12.0,16.91666603088379,30.830001831054688,16.475000381469727,35.0,16.741500000000002,35.4,16.71,35.405,roms,17.020280838012695,34.9095573425293,16.967838287353516,34.91123580932617,fv,-0.17516603088378702,4.569998168945311,0.2349996185302743,0.40500000000000114,0.10361480712890625,4.079555511474609,0.49283790588378906,-0.08876419067382812
1991,1991-08-13,1330,MN7B,-32.496393,115.724409,S,225,9.0,16.91666603088379,27.306665420532227,16.25,35.0,16.741500000000002,35.4,16.71,35.405,roms,16.782011032104492,34.89411544799805,16.72776222229004,34.891258239746094,fv,-0.17516603088378702,8.093334579467772,0.46000000000000085,0.40500000000000114,-0.13465499877929688,7.58745002746582,0.47776222229003906,-0.10874176025390625
1991,1991-08-13,1330,Y20,-31.944281,115.639156,N,225,25.899999618530273,17.38833236694336,35.044368743896484,17.110000610351562,35.26329040527344,17.975,35.399,17.957,35.4,roms,17.68952751159668,35.39187240600586,16.96719741821289,35.39932632446289,fv,0.586667633056642,0.35463125610351653,0.8469993896484382,0.13670959472656108,0.3011951446533203,0.347503662109375,-0.14280319213867188,0.13603591918945312
1991,1991-08-13,1430,MN4,-32.512609,115.708328,S,225,8.0,16.316667556762695,34.0533332824707,16.25,34.95000076293945,16.741500000000002,35.4,16.71,35.405,roms,16.32672691345215,34.90242004394531,16.30751609802246,34.89960861206055,fv,0.42483244323730673,1.3466667175292955,0.46000000000000085,0.454999237060548,0.010059356689453125,0.8490867614746094,0.05751609802246094,-0.05039215087890625
1991,1991-08-13,1435,MN3,-32.512613,115.700823,S,225,11.0,16.450000762939453,34.06666564941406,16.149999618530273,34.97999954223633,16.741500000000002,35.4,16.71,35.405,roms,16.78778648376465,34.88911819458008,16.70356871900657,34.88525907657196,fv,0.2914992370605489,1.333334350585936,0.5600003814697274,0.425000457763673,0.3377857208251953,0.8224525451660156,0.5535691004762953,-0.09474046566436556
1991,1991-08-13,1445,MN2,-32.500114,115.694989,S,225,12.0,16.649999618530273,31.6633358001709,16.450000762939453,35.06999969482422,17.183999999999997,35.405,17.067,35.409,roms,17.0042667388916,34.93964767456055,16.937669770217344,34.945654853383274,fv,0.5340003814697241,3.7416641998291027,0.616999237060547,0.33900030517578017,0.3542671203613281,3.2763118743896484,0.48766900727789064,-0.12434484144094426
1991,1991-08-13,1452,MN1,-32.486776,115.689158,S,225,13.0,17.25,32.81999969482422,16.75,35.11000061035156,17.183999999999997,35.405,17.067,35.409,roms,17.01820945739746,34.96049880981445,16.96384048461914,34.957496643066406,fv,-0.0660000000000025,2.5850003051757824,0.31700000000000017,0.2989993896484364,-0.23179054260253906,2.1404991149902344,0.21384048461914062,-0.15250396728515625
1991,1991-08-13,1500,MN20,-32.433447,115.668328,S,225,16.0,16.649999618530273,33.900001525878906,16.969999313354492,35.099998474121094,17.4145,35.406,17.359,35.41,roms,17.05977439880371,34.963443756103516,16.96370506286621,34.96255111694336,fv,0.7645003814697269,1.5059984741210926,0.3890006866455096,0.31000152587890284,0.4097747802734375,1.0634422302246094,-0.00629425048828125,-0.13744735717773438
1991,1991-08-13,1510,MN21,-32.433449,115.65833,S,225,11.0,16.75,33.22666549682617,17.200000762939453,35.20000076293945,17.765,35.408500000000004,17.749,35.413,roms,17.247949600219727,34.956573486328125,17.15016232094705,34.955138621388144,fv,1.0150000000000006,2.1818345031738318,0.5489992370605457,0.21299923706054358,0.49794960021972656,1.7299079895019531,-0.04983844199240295,-0.2448621415513088
1991,1991-08-13,1705,Y33,-32.07178,115.501659,NW,225,37.20000076293945,18.739999771118164,35.37157440185547,18.395999908447266,35.353240966796875,18.9725,35.402,19.102,35.403,roms,16.9075870513916,35.435482025146484,16.79615345563337,35.425711059668465,fv,0.23250022888183608,0.030425598144532273,0.7060000915527347,0.04975903320312369,-1.8324127197265625,0.06390762329101562,-1.599846452813896,0.07247009287159045
1991,1991-08-13,1735,Y35,-32.098446,115.444987,NW,225,33.900001525878906,18.950000762939453,35.402130126953125,18.912500381469727,35.405738830566406,19.064500000000002,35.400999999999996,19.425780000305174,35.39943999938965,roms,16.604372024536133,35.38521194458008,16.561857121703603,35.383821970639595,fv,0.11449923706054932,-0.0011301269531287517,0.5132796188354476,-0.006298831176756892,-2.3456287384033203,-0.016918182373046875,-2.350643259766123,-0.021916859926811583
1991,1991-08-13,1830,Y39,-32.124274,115.568323,NW,225,30.799999237060547,18.27375030517578,35.39601135253906,18.045000076293945,35.35274124145508,18.7515,35.4045,18.8,35.403999999999996,roms,16.479543685913086,35.39358139038086,16.418718948290717,35.39335218408145,fv,0.4777496948242188,0.00848864746093625,0.7549999237060554,0.05125875854491824,-1.7942066192626953,-0.002429962158203125,-1.626281128003228,0.04061094262637255
1991,1991-08-14,0800,MN27,-32.249281,115.602496,W,226,27.0,16.950000762939453,35.220001220703125,16.950000762939453,35.220001220703125,18.4825,35.397999999999996,18.306,35.400999999999996,roms,17.47088623046875,34.971500396728516,16.808635711669922,35.282440185546875,fv,1.5324992370605486,0.17799877929687113,1.3559992370605478,0.18099877929687125,0.5208854675292969,-0.24850082397460938,-0.14136505126953125,0.06243896484375
1991,1991-08-14,0810,MN26,-32.333443,115.616662,SW,226,27.0,17.200000762939453,35.16999816894531,17.299999237060547,35.2400016784668,18.1345,35.3985,17.974,35.403999999999996,roms,17.450178146362305,34.95053482055664,16.993614196777344,35.2197151184082,fv,0.934499237060546,0.22850183105468602,0.6740007629394533,0.1639983215331995,0.25017738342285156,-0.21946334838867188,-0.3063850402832031,-0.02028656005859375
1991,1991-08-14,0815,V1,-31.859426,115.730226,N,226,10.300000190734863,16.083332061767578,35.03239822387695,16.1200008392334,35.050270080566406,17.408,35.3915,17.402,35.402,roms,17.253969192504883,35.31460189819336,17.23695831378791,35.31749420180131,fv,1.3246679382324231,0.3591017761230475,1.2819991607666026,0.3517299194335948,1.1706371307373047,0.28220367431640625,1.1169574745545106,0.2672241212349036
1991,1991-08-14,0850,V2,-31.859356,115.666956,N,226,25.100000381469727,17.420000076293945,35.247779846191406,17.417999267578125,35.2562370300293,18.1535,35.388,18.198,35.394999999999996,roms,18.020109176635742,35.324951171875,17.69835657302541,35.32610346472631,fv,0.7334999237060558,0.14022015380859187,0.7800007324218754,0.13876296997069915,0.6001091003417969,0.07717132568359375,0.28035730544728565,0.06986643469701193
1991,1991-08-14,0915,V3,-31.859462,115.58818,N,226,34.099998474121094,19.28499984741211,35.36720275878906,19.21666717529297,35.386024475097656,18.484,35.388999999999996,18.457,35.397999999999996,roms,18.112356185913086,35.3554801940918,16.86185073852539,35.34244918823242,fv,-0.8009998474121076,0.021797241210933294,-0.759667175292968,0.011975524902339885,-1.1726436614990234,-0.011722564697265625,-2.354816436767578,-0.043575286865234375
1991,1991-08-14,0937,V4,-31.859125,115.508111,N,226,40.599998474121094,19.86250114440918,35.38340377807617,19.854000091552734,35.40095901489258,18.8365,35.3875,18.897,35.396,roms,17.865835189819336,35.42417907714844,17.06729507446289,35.398433685302734,fv,-1.0260011444091788,0.004096221923830967,-0.9570000915527359,-0.004959014892577329,-1.9966659545898438,0.040775299072265625,-2.7867050170898438,-0.00252532958984375
1991,1991-08-14,0944,OA45,-32.077944,115.616997,NW,226,19.44607162475586,17.39543342590332,35.18994140625,17.341310501098633,35.20771026611328,18.186,35.3925,18.223,35.397,roms,16.5726261138916,35.35453414916992,16.09122565627568,35.36489391715035,fv,0.7905665740966796,0.2025585937499983,0.8816894989013662,0.18928973388671722,-0.8228073120117188,0.16459274291992188,-1.250084844822954,0.15718365103706589
1991,1991-08-14,0955,MN17,-32.418444,115.714989,S,226,12.0,16.100000381469727,34.75,16.100000381469727,34.790000915527344,16.928,35.3915,16.904,35.397999999999996,roms,16.825544357299805,34.94087600708008,16.7803897857666,34.94241714477539,fv,0.8279996185302743,0.6415000000000006,0.8039996185302734,0.6079990844726524,0.7255439758300781,0.19087600708007812,0.680389404296875,0.15241622924804688
1991,1991-08-14,0955,OA50,-32.099116,115.616996,NW,226,18.408985137939453,17.419681549072266,35.18627166748047,17.500696182250977,35.230712890625,18.186,35.3925,18.223,35.397,roms,16.277456283569336,35.253662109375,15.880912780761719,35.34330749511719,fv,0.7663184509277343,0.20622833251952954,0.7223038177490224,0.16628710937499847,-1.1422252655029297,0.06739044189453125,-1.6197834014892578,0.1125946044921875
1991,1991-08-14,1000,V5,-31.859494,115.429354,N,226,45.900001525878906,19.564998626708984,35.38700485229492,19.517499923706055,35.38682174682617,19.060499999999998,35.15,19.367,35.156,roms,17.485334396362305,35.421634674072266,17.368751525878906,35.41802978515625,fv,-0.5044986267089868,-0.2370048522949233,-0.1504999237060538,-0.23082174682617307,-2.0796642303466797,0.03462982177734375,-2.1487483978271484,0.031208038330078125
1991,1991-08-14,1010,MN18,-32.410947,115.699996,S,226,11.0,15.899998664855957,34.69333267211914,16.099998474121094,34.77000045776367,16.928,35.3915,16.904,35.397999999999996,roms,16.925317764282227,34.974090576171875,16.861548060348905,34.97281170730419,fv,1.0280013351440438,0.69816732788086,0.8040015258789062,0.6279995422363243,1.0253190994262695,0.2807579040527344,0.7615495862278117,0.20281124954051677
1991,1991-08-14,1015,MN15,-32.433449,115.744994,S,226,13.0,15.65000057220459,34.633331298828125,15.550000190734863,34.63999938964844,16.4535,35.353500000000004,16.45,35.359,roms,16.282827377319336,35.010986328125,16.18458920863251,35.01060948820674,fv,0.8034994277954084,0.7201687011718789,0.899999809265136,0.7190006103515643,0.6328268051147461,0.377655029296875,0.6345890178976461,0.37061009855830207
1991,1991-08-14,1020,MN14,-32.442611,115.724997,S,226,13.0,16.200000762939453,34.72999954223633,16.649999618530273,34.959999084472656,17.016,35.394000000000005,16.975,35.402,roms,16.68721580505371,34.91701889038086,16.57978630065918,34.91559600830078,fv,0.8159992370605451,0.6640004577636773,0.325000381469728,0.4420009155273448,0.4872150421142578,0.18701934814453125,-0.07021331787109375,-0.044403076171875
1991,1991-08-14,1026,V6,-31.859276,115.350175,N,226,47.400001525878906,18.996665954589844,35.32594299316406,18.690000534057617,35.364139556884766,19.119,35.4275,19.550320010375977,35.433,roms,,,,,fv,0.12233404541015602,0.10155700683593949,0.8603194763183595,0.0688604431152342,,,,
1991,1991-08-14,1030,MN13,-32.45011,115.705827,S,226,15.0,16.600000381469727,34.939998626708984,16.84000015258789,35.150001525878906,17.016,35.394000000000005,16.975,35.402,roms,16.8864688873291,34.96601867675781,16.818641662597656,34.9652099609375,fv,0.4159996185302717,0.4540013732910211,0.1349998474121108,0.2519984741210948,0.286468505859375,0.026020050048828125,-0.021358489990234375,-0.18479156494140625
1991,1991-08-14,1040,MN12,-32.458445,115.686664,S,226,14.0,16.799999237060547,34.970001220703125,16.950000762939453,35.16999816894531,17.4565,35.397999999999996,17.481,35.406,roms,16.91768455505371,34.97121810913086,16.856502532958984,34.968597412109375,fv,0.6565007629394515,0.42799877929687113,0.5309992370605485,0.2360018310546863,0.11768531799316406,0.001216888427734375,-0.09349822998046875,-0.2014007568359375
1991,1991-08-14,1045,V7,-31.858577,115.271111,N,226,72.9000015258789,19.950000762939453,35.441036224365234,19.059999465942383,35.47999954223633,19.1845,35.435,19.76541000442505,35.43970999984741,roms,,,,,fv,-0.7655007629394532,-0.006036224365232101,0.705410538482667,-0.04028954238891913,,,,
1991,1991-08-14,1055,MN11,-32.466777,115.665827,S,226,13.0,16.399999618530273,34.31333541870117,17.100000381469727,35.185001373291016,17.785,35.4005,17.773,35.411,roms,17.057310104370117,34.96432876586914,16.993337690763326,34.96202825538079,fv,1.3850003814697267,1.087164581298829,0.6729996185302731,0.22599862670898574,0.6573104858398438,0.6509933471679688,-0.10666269070640055,-0.22297311791022878
1991,1991-08-14,1100,MN10,-32.475115,115.682496,S,226,15.0,16.40333366394043,34.11000061035156,17.0,35.31999969482422,17.27,35.394999999999996,17.204,35.403999999999996,roms,16.980539321899414,34.96732711791992,16.903987884521484,34.9647102355957,fv,0.8666663360595699,1.2849993896484335,0.20400000000000063,0.08400030517577761,0.5772056579589844,0.8573265075683594,-0.09601211547851562,-0.3552894592285156
1991,1991-08-14,1110,MN9,-32.483443,115.699997,S,226,13.0,16.450000762939453,31.403335571289062,16.899999618530273,35.2599983215332,16.8315,35.39149999999999,16.806,35.400999999999996,roms,16.899587631225586,34.96875,16.840015411376953,34.96588134765625,fv,0.3814992370605452,3.988164428710931,-0.0939996185302725,0.14100167846679312,0.4495868682861328,3.5654144287109375,-0.05998420715332031,-0.2941169738769531
1991,1991-08-14,1120,MN8,-32.491777,115.716662,S,226,12.0,16.48333168029785,34.06333541870117,16.649999618530273,35.119998931884766,16.8315,35.39149999999999,16.806,35.400999999999996,roms,16.84320831298828,34.943695068359375,16.787643432617188,34.94368362426758,fv,0.3481683197021468,1.3281645812988216,0.1560003814697275,0.2810010681152306,0.3598766326904297,0.8803596496582031,0.13764381408691406,-0.1763153076171875
1991,1991-08-14,1120,V8,-31.859209,115.191423,N,226,163.89999389648438,20.09666633605957,35.44886779785156,18.037500381469727,35.60496520996094,19.188499999999998,35.3975,19.56226499176025,35.41019499969482,roms,,,,,fv,-0.9081663360595726,-0.05136779785156165,1.524764610290525,-0.19477021026611396,,,,
1991,1991-08-14,1200,MN4,-32.512609,115.708328,S,226,8.0,16.183332443237305,29.41666603088379,16.25,35.04999923706055,16.8315,35.39149999999999,16.806,35.400999999999996,roms,16.322946548461914,34.92708969116211,16.307415008544922,34.9246711730957,fv,0.6481675567626937,5.9748339691162045,0.5560000000000009,0.3510007629394494,0.13961410522460938,5.51042366027832,0.057415008544921875,-0.12532806396484375
1991,1991-08-14,1205,V9,-31.858331,115.111173,N,226,199.89999389648438,20.146251678466797,35.460418701171875,17.393333435058594,35.757083892822266,19.2205,35.3965,19.54120001220703,35.41001500091552,roms,,,,,fv,-0.9257516784667956,-0.06391870117187182,2.147866577148438,-0.34706889190674417,,,,
1991,1991-08-14,1210,MN3,-32.512613,115.700823,S,226,11.0,16.33333396911621,28.676666259765625,16.5,35.029998779296875,16.8315,35.39149999999999,16.806,35.400999999999996,roms,16.656280517578125,34.93512725830078,16.60763179437402,34.934498653000894,fv,0.4981660308837874,6.7148337402343685,0.30600000000000094,0.37100122070312125,0.32294654846191406,6.258460998535156,0.1076317943740186,-0.09550012629598115
1991,1991-08-14,1220,MN2,-32.500114,115.694989,S,226,12.0,16.866666793823242,29.920000076293945,16.850000381469727,35.220001220703125,17.27,35.394999999999996,17.204,35.403999999999996,roms,16.91119956970215,34.96562576293945,16.85191271421047,34.9628800672221,fv,0.4033332061767574,5.474999923706051,0.35399961853027406,0.18399877929687136,0.04453277587890625,5.045625686645508,0.0019123327407442048,-0.25712115348102316
1991,1991-08-14,1230,MN1,-32.486776,115.689158,S,226,13.0,16.712499618530273,32.224998474121094,16.899999618530273,35.279998779296875,17.27,35.394999999999996,17.204,35.403999999999996,roms,16.949474334716797,34.96745681762695,16.892520904541016,34.964447021484375,fv,0.5575003814697261,3.1700015258789023,0.3040003814697272,0.12400122070312136,0.23697471618652344,2.7424583435058594,-0.0074787139892578125,-0.3155517578125
1991,1991-08-14,1245,MN20,-32.433447,115.668328,S,226,16.0,16.81999969482422,34.54999923706055,17.149999618530273,34.060001373291016,17.4565,35.397999999999996,17.481,35.406,roms,16.88800621032715,34.976104736328125,16.831098556518555,34.9747314453125,fv,0.6365003051757796,0.8480007629394493,0.3310003814697282,1.3459986267089832,0.06800651550292969,0.4261054992675781,-0.31890106201171875,0.9147300720214844
1991,1991-08-14,1250,V10,-31.85968,115.032391,N,226,199.6999969482422,20.16499900817871,35.454288482666016,18.779998779296875,35.79579162597656,19.209000000000003,35.3985,19.664989979553223,35.41601500015258,roms,,,,,fv,-0.9559990081787078,-0.0557884826660171,0.8849912002563478,-0.379776625823979,,,,
1991,1991-08-14,1305,MN21,-32.433449,115.65833,S,226,11.0,16.649999618530273,34.41999816894531,17.299999237060547,35.19000244140625,17.785,35.4005,17.794,35.41,roms,16.895742416381836,34.97829055786133,16.83848717519184,34.97563110576864,fv,1.1350003814697267,0.9805018310546885,0.4940007629394536,0.2199975585937466,0.2457427978515625,0.5582923889160156,-0.4615120618687065,-0.21437133563760824
1991,1991-08-14,1320,MN22,-32.410114,115.653327,S,226,18.0,16.91666603088379,34.709999084472656,17.350000381469727,34.31999969482422,17.7775,35.4,17.796,35.407,roms,17.150779724121094,34.96371841430664,17.095119214908017,34.96832544373984,fv,0.8608339691162108,0.6900009155273423,0.4459996185302728,1.0870003051757777,0.2341136932373047,0.2537193298339844,-0.25488116656170945,0.6483257489156244
1991,1991-08-14,1330,V11,-31.859142,114.952075,N,226,199.89999389648438,20.190000534057617,35.440120697021484,18.889999389648438,35.74259948730469,19.332,35.391999999999996,19.583909994506836,35.421,roms,,,,,fv,-0.8580005340576164,-0.04812069702148847,0.6939106048583987,-0.3215994873046881,,,,
1991,1991-08-14,1355,V12,-31.86049,114.873219,N,226,47.70000076293945,20.190000534057617,35.43550491333008,20.170000076293945,35.44063949584961,19.6245,35.3735,19.595980005645753,35.42245999984741,roms,,,,,fv,-0.565500534057616,-0.06200491333007818,-0.5740200706481922,-0.01817949600219748,,,,
1991,1991-08-15,0750,MN27,-32.249281,115.602496,W,227,28.0,16.850000381469727,35.15999984741211,16.799999237060547,35.15999984741211,18.398,35.400999999999996,18.232,35.400999999999996,roms,17.25678253173828,34.99277114868164,16.75341033935547,35.28278350830078,fv,1.5479996185302731,0.24100015258788687,1.4320007629394524,0.24100015258788687,0.4067821502685547,-0.16722869873046875,-0.046588897705078125,0.12278366088867188
1991,1991-08-15,0814,MN26,-32.333443,115.616662,SW,227,28.0,17.299999237060547,35.25,17.350000381469727,35.279998779296875,18.012999999999998,35.3995,17.872,35.400999999999996,roms,17.230144500732422,34.952606201171875,17.19594955444336,34.97266387939453,fv,0.7130007629394512,0.1495000000000033,0.5219996185302733,0.12100122070312125,-0.069854736328125,-0.297393798828125,-0.1540508270263672,-0.30733489990234375
1991,1991-08-15,0815,Y41,-32.135113,115.618329,NW,227,20.100000381469727,16.719999313354492,34.63506317138672,17.1299991607666,35.149322509765625,18.17,35.394499999999994,18.172,35.394999999999996,roms,17.10826301574707,35.3589973449707,15.793002700542274,35.314654541085474,fv,1.4500006866455095,0.7594368286132749,1.042000839233399,0.24567749023437102,0.3882637023925781,0.7239341735839844,-1.3369964602243272,0.1653320313198492
